id,external_id,name,location_type,population,description,region,image_url,created_at,updated_at,geom,inhabitants,url_path,slug
610,cba3c1d32999386b7650ada2d73f473c,Dol Guldur,fortress,250.0,"Dol Guldur — 'Hill of Sorcery' — rises from the southern extremity of Mirkwood on the summit of Amon Lanc, an extinct cinder cone. Since around T.A. 1050 it has been occupied by a power called the Necromancer, who has filled the fortress with Orcs and Trolls and spread a shadow over the southern forest. The hill is wrapped in a permanent gloom; the trees around it are dead or twisted, and Mirkwood's darkness is deepest in its shadow. No traveller ventures near willingly.",,,2026-04-09 19:20:51.694336,2026-04-09 19:20:51.694336,0101000020E6100000D89FC4E74EA02F402E04392861B04840,"90% Orcish, 5% Troll, 5% Other",assets/locations,dol_guldur_610
1202,,Creb Durga,fortress,210.0,"Creb Durga was carved by the Warlord's Trolls from a craggy hill about seventy miles north of Sudúri — a hidden base for raids across central Cardolan. Its location is deliberately obscure; travellers in the region have disappeared without explanation, taken by the Warlord's parties operating from this base.",,,2026-06-09 01:08:28.079503,2026-06-09 01:08:28.079503,,"20% Troll, 80% Mixed Mannish",assets/locations,creb_durga_1202
883,b3a13760464ed8b72113797943230c76,Whitwell,town,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E610000009BB4249EE23FABFBFF233E91CAB4940,,assets/locations,whitwell_883
1174,,Aglarond,cavern,20.0,"Aglarond is a system of extensive caverns in the northern slopes of the White Mountains, currently used as a refuge and storehouse for the garrison at nearby Ostiras. First sheltered by Númenórean settlers long ago, the caves have never been fully explored — deeper galleries glitter with untouched gem deposits that serve as an emergency financial reserve for Gondor's kings. The entrance is carefully guarded and not advertised.",,,2026-06-09 01:08:17.228615,2026-06-09 01:08:17.228615,,100% Gondorian (Dúnadan),assets/locations,aglarond_1174
591,b74257edfb64f85fb7085dc04ae70782,Dol Amroth,city,0.0,"Dol Amroth — named for King Amroth of Lórien who drowned offshore in T.A. 1981 — is the great coastal city and seat of the Prince of Dor-en-Ernil. Its white towers rise from a high cliff above the bay; the harbour below is one of Gondor's finest, home to the warships and tall-masted trading vessels of the southern fleet. The city has an Elvish quality to its older quarters — graceful stonework and the lingering influence of the Elvish settlement that once stood here — while the newer docks ring with the noise of any busy port.",,,2026-04-09 19:20:51.690511,2026-04-09 19:20:51.690511,0101000020E61000004563EDEF6C172240DACA4BFE27AF4440,"90% Gondorian, 10% Mixed Mannish",assets/locations,dol_amroth_591
625,e743898b5429b1759f42f3eeedf353a1,Moria,dwarven mine,60000.0,"Moria — Khazad-dûm to the Dwarves — is the greatest Dwarven city ever built, delved beneath three peaks of the central Misty Mountains. In its heyday it housed tens of thousands; even now, with its population much reduced, the inhabited halls are vast and busy with the sound of hammers and the smell of forges. Travellers who have passed through its western gate describe colonnaded halls of astonishing size, veins of mithril visible in the rock face, and a beauty that is severe and magnificent at once.",,,2026-04-09 19:20:51.69698,2026-04-09 19:20:51.69698,0101000020E6100000B2497EC4AF582240707841446A904840,100% Naugrim,assets/locations,moria_625
449,0a4b4faabc031f6513c920b1a7889659,Frogmorton,village,230.0,"Frogmorton is a comfortable Hobbit village on the Great East Road in the Eastfarthing, its central position on the road making it a natural stopping point for travellers crossing the Shire. The local farmers bring their produce to market here on regular days; a decent inn serves the road traffic. The surrounding land is well-farmed and peaceful, typical of the Eastfarthing's prosperous character.",,,2026-04-09 19:20:51.661534,2026-04-09 19:20:51.661534,0101000020E6100000E19524CFF57DE1BFD95DA0A4C0C64940,"60% Harfoot, 30% Fallohide, 10% Stoor",assets/locations,frogmorton_449
451,0b2e6a36edcefc06e5f110a065fd8a4b,Beldwin,castle,475.0,"Beldwin is a Dúnadan castle and its surrounding settlement in the northern Westmarch, just south of the River Isen near an ancient stone bridge. It serves as the administrative base for this corner of the region and maintains a garrison that keeps order among the mixed Dunman and Dúnadan population. The castle is solid and well-maintained; the bridge beside it carries considerable traffic between the Westmarch and the lands to the north.",,,2026-04-09 19:20:51.662489,2026-04-09 19:20:51.662489,0101000020E610000012F758FAD0551A4076C075C58C084740,"60% Dunman, 40% Dúnadan",assets/locations,beldwin_451
1099,,Cillien,village,145.0,"Cillien is a Dunnish village in the hills of Enedwaith, the focal point for the scattered families of Clan Eogbann. Its most notable building is the Healer's Hall — a timber longhouse where the clan's healers practise their craft, serving anyone in the region who makes the journey here. The village itself is small and self-contained, its longhouses arranged in a rough circle around a shared fire-pit.",,,2026-06-02 16:26:31.032324,2026-06-02 16:26:31.032324,0101000020E6100000C33121B58FCB1B4091976614A9244840,100% Dunman,assets/locations,cillien_1099
1091,,Kuska,village,390.0,"Kuska sits in the Angmar Gap three miles west of Barad Morkai, founded by Angmar's forces to keep the fortress supplied. The village is a grim place: timber barracks and storehouses surrounded by a rough palisade, populated almost entirely by the mixed Mannish people — Dunnish, Brygath Easterlings, Estaravë — who serve the Witch-king's armies. Provisions are moved constantly up the road to Morkai; Kuska's only purpose is to feed the war machine above it.",,,2026-06-02 16:03:51.30775,2026-06-02 16:03:51.30775,0101000020E6100000FC734E4412151A4013FA330744864B40,"100% Angmarean (Mixed Mannish: Dunnish, Brygath Easterling, Estaravë)",assets/locations,kuska_1091
504,440c871cf631fbad125559f4e3d7fcea,Minas Girithlin,castle,60.0,"Minas Girithlin is a stout castle set in the hills, ancestral home of the Princes of Dol Girithlin, built around T.A. 590 to dominate the surrounding countryside. Its walls have withstood several sieges without being breached; the garrison is loyal and experienced. The Prince's hall within is comfortable if not luxurious — a working noble's house, with stables and a well-stocked armoury.",,,2026-04-09 19:20:51.67571,2026-04-09 19:20:51.67571,0101000020E610000033A5F5B7040005C014B1886187614840,"70% Cardolani, 20% Eriadoran, 10% Dunnish",assets/locations,minas_girithlin_504
523,5cbba5e7606045d742bbfc0cd65aa0b1,Culwic,village,400.0,"Culwic, originally known as Himtil or Himobel (S. Chill Village) and later as Colwich, was a small town in western Arthedain on the Little Lune, just north of the borders of Dor Lelvin and Lindon. Its mixed population of Men and Dwarves supported the dwarven settlements to the north through industry and agriculture.",,,2026-04-09 19:20:51.679154,2026-04-09 19:20:51.679154,0101000020E610000065FB90B75CCD19C031957EC2D9F74A40,"Gondor, Dwarves",assets/locations,culwic_523
513,4a24da5b5ac1a6c3fb9cdd15d503819f,Vidusbaurg,town,520.0,"Buhr Widu, situated near the small Forest Lake, retained some of the royal splendor of the days of Vidugavia. The Grammuz princes who ruled it after the Plague lacked the strength to restore its former glory. Like most Northman villages on the plains, it consisted of long wooden and thatched houses defended by an earthen wall and sturdy wooden towers.",,,2026-04-09 19:20:51.677305,2026-04-09 19:20:51.677305,0101000020E610000007F01648504C3440E7012CF2EB334940,Northmen,assets/locations,vidusbaurg_513
514,4be9468f854fa8a1dcb64764ace32902,Morkai,castle,1000.0,Barad Morkai rises from a granite bluff above the Angmar Road — a black-stone fortress built by the Witch-king to monitor all movement entering and leaving the Nan Angmar. The road passes directly beneath its walls; travellers feel the weight of the fortress's watch as they pass. A large garrison occupies it permanently; the broad plains to the south serve as Orc training grounds.,,,2026-04-09 19:20:51.677533,2026-04-09 19:20:51.677533,0101000020E61000000569C6A2E96C1A408FC4CBD3B9884B40,100% Angmarean (Mixed Mannish),assets/locations,morkai_514
452,0d1123b21ecdf4915a1414dfbdc79bd8,Minas Thonfalon,ruins,0.0,"Minas Thonfalon is a ruined Arnorian watchtower on the 'Bog Coast' of the Rast Vorn, built in T.A. 503 to watch traffic along the coast. Its foundations are slowly sinking into the waterlogged ground; the upper courses have already tumbled into the bog. On foggy days the broken tower is barely visible above the reed-beds, and local fishermen give it a wide berth.",,,2026-04-09 19:20:51.662844,2026-04-09 19:20:51.662844,0101000020E6100000F702B342918E0DC033DFC14F1CB64740,,assets/locations,minas_thonfalon_452
517,556e0b805bb4afe0be501c6fb7924f5e,Bar Morthil,point of interest,,"A royal estate at the westernmost tip of Andrast — the farthest habitation in all of Gondor. A single stone manor overlooks the sheer sea-cliffs of Ras Morthil, where the ocean crashes hundreds of feet below. The estate is maintained year-round by a warden and servants; it faces west toward the open sea, built by the sons of Elendil as a memorial to drowned Númenór. Kings and Stewards sometimes come here for solitude.",,,2026-04-09 19:20:51.678039,2026-04-09 19:20:51.678039,0101000020E6100000AD3594DA8B2809C0D5415E0F26A34340,Dúnedain,assets/locations,bar_morthil_517
1160,,Amrûnaur,fortress,180.0,"A second fortification in the Dor-en-Ernil pass bearing the same name as Amrûnaur to the south — a commanding position on a rocky shelf, with lightning rods on its towers and a watchful garrison that monitors movement through the mountain route.",,,2026-06-09 00:54:43.970709,2026-06-09 00:54:43.970709,,100% Gondorian,assets/locations,amr_naur_1160
1190,,Azanulinbar-dûm,dwarven mine,480.0,"Azanulinbar-dûm is the principal mansion of the Dwarves of the Iron Hills and the seat of Lord Fulla III. First delved around T.A. 1000, it has grown into a full Dwarven settlement of homes, workshops and mines beneath the Emyn Angren. Outsiders are rarely admitted; those few who have seen the interior describe halls of bare stone brightened by crystal formations, and the constant sound of industry echoing from every gallery.",,,2026-06-09 01:08:28.070056,2026-06-09 01:08:28.070056,,100% Naugrim,assets/locations,azanulinbar_d_m_1190
521,59cf3830ff27cef7e73d05bbe03b3805,Guinnion,ruins,,"The village of Guinnion has long since been abandoned — a scattering of mossy foundation stones and choked lanes where a small community once lived. The site lies quietly off the road, overlooked by all but the most curious travellers.",,,2026-04-09 19:20:51.678809,2026-04-09 19:20:51.678809,0101000020E6100000728C648F50B3F2BF471D1D5723B74740,,assets/locations,guinnion_521
522,5abbd6f333ee1250e91efc4a02013c02,Bodroth,city,0.0,"Bodroth was a city of Eketyar in Arthedain, situated on the northern shores of Lake Evendim about forty miles north of Annúminas. It had a population of roughly 4,900 in T.A. 250, but declined through the Third Age and was eventually abandoned, though it survived the fall of the last King by several generations.",,,2026-04-09 19:20:51.678962,2026-04-09 19:20:51.678962,0101000020E6100000E869C020E993F1BF006F8104C5A74A40,,assets/locations,bodroth_522
525,5ee93f5bc3e4001805d234e95a79657d,Cirith Dudhrandir,town,450.0,"Cirith Dudhrandir was the only major mountain pass through the Belfalas Peninsula and the only one with a paved road, making it strategically vital for Gondor's southern defenses. At 5,800 feet and over sixty miles east to west, it was guarded by the fortress of Naur Amrûn. The pass was named in S.A. 3400 when Edhelion of Eldalonde received Belfalas as a fief.",,,2026-04-09 19:20:51.679496,2026-04-09 19:20:51.679496,0101000020E6100000DC847B65DE5224400E66136058864440,,assets/locations,cirith_dudhrandir_525
454,0df0970789f98c362a31cfadb2b83153,Cathiel,ruins,,"Ruined city. Cathiel was a settlement of Ethir Gwathló in Cardolan, about seventy-five miles inland from the mouths of the Gwathló. It had a population of roughly 4,000 in T.A. 250, declining through the Third Age and finally abandoned by T.A. 1640.",,,2026-04-09 19:20:51.663731,2026-04-09 19:20:51.663731,0101000020E610000052D2C3D0EAE401C0965984622B904740,,assets/locations,cathiel_454
455,0fefd0115eb8dc430522a1ee0368e24e,Haerlond,point of interest,,,,,2026-04-09 19:20:51.664217,2026-04-09 19:20:51.664217,0101000020E610000012A27C410B49FE3F149337C0CC434440,,assets/locations,haerlond_455
1188,,Buhr Ailgra,fortified town,220.0,"Buhr Ailgra is one of the few permanent settlements of the Éothraim, a fortified town on the lower plains of Rhovanion enclosed by a stout earthen rampart. Most of its residents use it as a seasonal base, following their herds through the rest of the year; the town is most crowded in winter and nearly empty in midsummer. Thatch-and-turf houses cluster inside the rampart; the permanent residents are traders and craftsmen who supply the Éothraim when they return.",,,2026-06-09 01:08:17.262567,2026-06-09 01:08:17.262567,,100% Northman,assets/locations,buhr_ailgra_1188
1182,,Barak-shathur,village,240.0,Founded by settlers from Azanulinbar-dûm c. T.A. 1490.. Exploitation of the mineral resources of the Iron Hills.. The Khuzdul name of the stronghold is thought to mean 'Axe Mountain' in the Westron.,,,2026-06-09 01:08:17.258312,2026-06-09 01:08:17.258312,,100% Naugrim,assets/locations,barak_shathur_1182
488,32ec88080dbad7aa7fa3312e02d2fd8e,Lond Daer,ruins,0.0,Established as a colony of Númenor by Aldarion in the ninth century of the Second Age.. A Númenórean haven on the shores of Endor.. Lond Daer was ruined by a cataclysmic tidal wave in S.A. 3319.,,,2026-04-09 19:20:51.672595,2026-04-09 19:20:51.672595,0101000020E6100000A8C4758C2B2EEDBF8FFF024180764740,,assets/locations,lond_daer_488
518,5782c24e1c9a90bd8ae93a0624d9e87d,Tilmendir,castle,140.0,"Built by Gondor, circa T.A. 991.. Surveillance of traffic passing from Westmarch to Anfalas; a show of authority for the local Dunnish tribes.. Tilmendir is located ten miles south of the town Derwath.",,,2026-04-09 19:20:51.678231,2026-04-09 19:20:51.678231,0101000020E6100000B80375CAA3DB18409259BDC3ED944640,"70% Gondorian, 30% Dunnish",assets/locations,tilmendir_518
1205,,Dundok,village,150.0,"Dundok is a Stoor Hobbit village hidden in the drier edges of the Gladden Fields, occupied since at least T.A. 1360. Its low-roofed smials and reed-thatched houses are almost invisible among the reeds and sedge grass — which suits the inhabitants perfectly, as they have little desire for outside visitors. The village sustains itself through small-scale agriculture and the fishing of the Gladden's quieter channels.",,,2026-06-09 01:08:28.080444,2026-06-09 01:08:28.080444,,100% Stoor Hobbit,assets/locations,dundok_1205
530,6442aa8e9dbeb487c3a787e44786eb05,Iant Methed,point of interest,5.0,"Iant Methed (The Last Bridge) was built of stone with three great arches at the height of Arnorian power in T.A. 320. In the petty wars of Rhudaur the crossing was generally considered neutral ground. The Last Inn, long run by the Grumm family, stood nearby; just northwest lay the ruins of Dol Elerilde, stronghold of an old lord of Rhudaur.",,,2026-04-09 19:20:51.680454,2026-04-09 19:20:51.680454,0101000020E6100000A5BBEB6CC89F1A40B98B3045B9C04940,,assets/locations,iant_methed_530
531,650c99a437e0cce7a326674897da17d6,Laur Dunnen,town,420.0,"Larach Duhnnan lay on territory of Clan Feargan but the flow of foreign traffic made it a neutral ground for inter-tribal discussions and trade. It had no walls, relying on the nearby Feargan fortress for defense, and sat at one of the few accessible crossings of the Dunstrem, for which the clan lords charged a modest toll.",,,2026-04-09 19:20:51.68068,2026-04-09 19:20:51.68068,0101000020E6100000EA03C93B87521140E20511A969E14740,,assets/locations,laur_dunnen_531
458,13328700f334769383730b40c93d2add,Greenholm,town,310.0,"A quiet outpost in the middle Third Age, home to a few Arthadan families coexisting with nearby Elves who observed the comings and goings of mortals on behalf of the lords of the Grey Havens. One of the Elves, Sinda Calenlinn, was an expert herbalist fond of fermented grains.",,,2026-04-09 19:20:51.665507,2026-04-09 19:20:51.665507,0101000020E610000022179CC1DF0F0BC003B2D7BB3FB24940,"Humans, Hobbits, Silvan Elves",assets/locations,greenholm_458
459,1529023a68b193b8bf5fbe78196b3d6e,Enerond,ruins,5.0,"Ruined city. Enerond was a township of Brethyar in Arthedain, on the east bank of the Lune River. It had a population of about 5,100 in T.A. 250, declining through the Third Age until abandoned before its end.",,,2026-04-09 19:20:51.665942,2026-04-09 19:20:51.665942,0101000020E61000003AB2F2CB60CCF3BF506EDBF7A8794A40,,assets/locations,enerond_459
491,364708d6d5fa3c5222b7232ac0755ec8,Turonost,city,890.0,,,,2026-04-09 19:20:51.673099,2026-04-09 19:20:51.673099,0101000020E6100000F910548D5EDD27C07D2079E750844B40,Noldor,assets/locations,turonost_491
465,1978c4880d101efe741d9f6709199d4f,Eithel Thurin,town,620.0,"Eithel Thurin is a Gondorian garrison-town in Harondor, founded by the army in T.A. 932 to extend Gondor's control over this contested coastal region. It serves as a trading centre for coastal traffic and the main base for Gondorian authority between the Poros and Harnen rivers. The town is frequently raided by Umbar and hostile Haradrim; its walls have been repaired many times, and the population has a watchful, embattled quality.",,,2026-04-09 19:20:51.668303,2026-04-09 19:20:51.668303,0101000020E6100000A8902BF52C802B40354415FE0C974340,"40% Gondorian, 60% Haradan",assets/locations,eithel_thurin_465
1255,,Towers Of The Teeth,watchtower,340.0,"The Towers of the Teeth — Narchost and Carchost — flank the Cirith Gorgor on either side of the Morannon, built by Gondor in the first year of the Third Age to observe all traffic attempting to enter or leave Mordor. They are forbidding structures of black stone on bare crags; their garrison peers down at the ash-plain of Udûn below and reports any movement. No one passes into Mordor without being seen.",,,2026-06-09 01:08:28.097343,2026-06-09 01:08:28.097343,,100% Gondorian,assets/locations,towers_of_the_teeth_1255
1161,,Andrath,ruins,0.0,"Andrath was founded in T.A. 860 by Thorondur of Cardolan and served as the administrative seat of the Prince of Dol Tinare; it has been ruined and rebuilt many times. Most recently it was sacked by King Broggha's Hillmen. The ruins that remain are a palimpsest of different building periods — Arnorian stonework, Cardolani additions, and hasty Hillman repairs — now largely abandoned.",,,2026-06-09 00:54:43.971666,2026-06-09 00:54:43.971666,,,assets/locations,andrath_1161
1183,,Bar-en-tinnen,village,240.0,"Bar-en-tinnen is a small village on the east bank of the Anduin, grown up around a mill on the Sir Tinnen stream. Founded around T.A. 1512, it provides inland communities with fish and serves as a modest trading point for local farmers. The mill wheel turns constantly; the smell of grain and river-mud is constant.",,,2026-06-09 01:08:17.258784,2026-06-09 01:08:17.258784,,100% Gondorian,assets/locations,bar_en_tinnen_1183
571,97426ecfc7ddec460434e0391aa40aee,Onodrith,town,1100.0,"Onodrith grew around a ferry crossing of the Entwash in the tenth century of the Third Age, receiving a royal charter in T.A. 1240. It is a small market town and local administrative centre, handling most of the river traffic moving between Gondor's northern and western provinces. Stone warehouses and timber wharves line the riverside; the ferryman's charges are posted on a board at the landing.",,,2026-04-09 19:20:51.687046,2026-04-09 19:20:51.687046,0101000020E61000008DF161F6B2DD2640C5C9FD0E45DD4640,"95% Gondorian, 5% Dunnish",assets/locations,onodrith_571
466,19f01cb59625b48166dd6ffef0991750,Minas Arthor,city,5000.0,"Minas Arthor, once the capital of Arnach, was situated at the crossings of the Erui, where a settlement had existed since the earliest chronicles. Founded at the beginning of the Third Age, it grew into the center of a prosperous agricultural district.",,,2026-04-09 19:20:51.668485,2026-04-09 19:20:51.668485,0101000020E6100000A94D9CDCEFC43040D87F9D9B363F4540,Gondor,assets/locations,minas_arthor_466
469,1c4692f658908ed6ebfc090f4b3ab0a5,Bar Astirian,manor,20.0,"Astorion Manor (S. Bâr Astorion) was the former home of House Astorion, a noble Gondorian family. It was situated on the outskirts of the Entwash Mouths, north of Min-Rimmon, where the family held extensive lands.",,,2026-04-09 19:20:51.669035,2026-04-09 19:20:51.669035,0101000020E61000006F83DA6FED342D40AF94658863834640,,assets/locations,bar_astirian_469
587,b2d97d738b6c8e1360c928f1f3978a23,Nothva Rhaglaw,town,840.0,"Nothva Rhaglaw is the only permanent Hillman town west of the Mitheithel — founded by Broggha of Rhudaur in T.A. 1639 as a trading centre and point of local justice. It is a rough, busy place by the standards of the region: a market where Hillmen, Dúnedain and various others conduct business under the rough authority of Broggha's appointed men. The buildings are timber-and-daub longhouses; the market square is unpaved and muddy in rain.",,,2026-04-09 19:20:51.689828,2026-04-09 19:20:51.689828,0101000020E610000011E50B5A48E01740DD28B2D650744A40,"90% Hillman, 10% Dunnish",assets/locations,nothva_rhaglaw_587
471,221d7d6f3912b1b81ab7b3186ce88fb3,Gram,dwarven mine,1000.0,The Witch-King's servants erected this mountain fortress on the southern branch of the Misty Mountains forming the boundary of Nan Angmar. Gram was the most formidable Orc stronghold west of the mountains; no man had ever escaped its depths to give a coherent account of its interior.,,,2026-04-09 19:20:51.669591,2026-04-09 19:20:51.669591,0101000020E61000007380608E1EDF1E40D8463CD9CD384B40,Orcs,assets/locations,gram_471
475,23a6ef21a52eb11823391f20df3fc5a7,Bar Engui,village,60.0,"A small hamlet on the river Engui in Andrast, one of the most remote corners of Gondor. A handful of stone-walled garths cluster near the river; the people here are Dunir fishermen and small farmers who seldom see strangers.",,,2026-04-09 19:20:51.670402,2026-04-09 19:20:51.670402,0101000020E61000002AFD84B35BCBC4BF44334FAE29304440,,assets/locations,bar_engui_475
478,2ac39eaf2604ce7c7b5058e778f63624,Fangoth,ruins,,"Fangoth is a ruin now, its walls toppled and its streets empty. Once a city of some standing, it was abandoned after the troubles that plagued this region in the middle Third Age. Only broken archways and the outlines of old streets remain visible beneath the weeds.",,,2026-04-09 19:20:51.671029,2026-04-09 19:20:51.671029,0101000020E6100000E57E87A2409FED3FB6A0F7C610604840,,assets/locations,fangoth_478
479,2c1d9a8d2a5d1ab62942438dfd375a62,Minas Tirith,fortified city,25000.0,"Originally called Minas Anor (S. Tower of the Sun), Minas Tirith was built at the foot of Mount Mindolluin in the Ered Nimrais. The city rose in seven concentric tiers of white stone, each gate offset from the last, and the White Tower housed the last Palantír in Gondor's keeping. Together with Osgiliath and Minas Ithil, it formed the core of Gondor.",,,2026-04-09 19:20:51.671189,2026-04-09 19:20:51.671189,0101000020E6100000AD4D637B2D6C31408141D2A755944540,Gondor,assets/locations,minas_tirith_479
470,212b1c186141ab63909ccb43e5d88c00,Ossarnen,fortified town,1400.0,"Ossarnen is a Gondorian mining town in the White Mountains, established in the Second Age and grown since. Its population works the mineral seams of the surrounding mountains; the settlement sits well off the main road, connected to it by a rough track. Stone houses and mine-head structures crowd the narrow valley floor; the sound of picks and hammers carries far in the clear mountain air.",,,2026-04-09 19:20:51.669211,2026-04-09 19:20:51.669211,0101000020E6100000938E72309BC82640E6577380600E4640,"85% Gondorian, 15% Dunnish",assets/locations,ossarnen_470
569,9419384092d93b36f57a999d75f061bd,Dunlostir,town,880.0,"Dunlostir is the centre of the cereal trade for central Calenardhon, with a market recorded since T.A. 808. Grain from the surrounding plains is gathered and stored here before being shipped east or south. The town's granaries are its most prominent buildings — large stone structures that dwarf the modest houses around them. On market days the roads leading in are busy with carts and droves.",,,2026-04-09 19:20:51.686749,2026-04-09 19:20:51.686749,0101000020E6100000D0B69A75C6572140DE3829CC7B1A4740,"90% Gondorian, 10% Dunman",assets/locations,dunlostir_569
1165,,Barad-dûr,ruins,0.0,"Barad-dûr was Sauron's great stronghold on a spur of the Ered Lithui, fashioned by the power of the One Ring. Its ruin after the Last Alliance was total — the ring-energies that sustained it departed with Sauron's defeat — yet even the broken remains are vast and dark, far larger than any other structure in Mordor. No one inhabits the ruins; they are avoided even by Orcs, who feel the absence of their master's presence as a wound.",,,2026-06-09 00:54:43.973704,2026-06-09 00:54:43.973704,,,assets/locations,barad_d_r_1165
482,2d63757ee0677b0d14e6ef15cf80e497,Mithlond,city,2200.0,"Mithlond — the Grey Havens — comprises two harbours at the end of the Gulf of Lhûn: Mithannúnlond on the west shore and Mithrónalond on the east. Founded by Círdan after the drowning of Beleriand, it is the principal Elvish settlement in the west of Middle-earth, a place of shipbuilding and of departure for those sailing to the Undying Lands. Its stone quays are graceful and always busy with some quiet Elvish industry; tall ships lie at anchor in the fjord, their white sails furled.",,,2026-04-09 19:20:51.671655,2026-04-09 19:20:51.671655,0101000020E6100000F8DD74CB0E4117C0E0BA624678D14940,"50% Silvan Elvish, 40% Sinda, 10% Noldo",assets/locations,mithlond_482
1166,,Barad-wath,ruins,,"Barad Wath is an unfinished Gondorian tower built to monitor traffic between Nurn and Gorgoroth, begun after the fall of Sauron and abandoned when resources ran short. Its dark stone walls rise only partway to their intended height; the scaffolding marks are still visible. The structure stands as a monument to Gondor's ambitions in Mordor — imposing in outline but hollow inside, increasingly neglected.",,,2026-06-09 00:54:43.974185,2026-06-09 00:54:43.974185,,Orcs (?),assets/locations,barad_wath_1166
1164,,Argonath,point of interest,0.0,"The Argonath are two colossal figures of Isildur and Anárion carved into the cliffs flanking the chasm at the northern entrance to Nen Hithoel, completed in T.A. 1340 by Romendacil II to mark Gondor's northern border. The figures stand with raised hands in a gesture of forbiddance toward the north; their faces are stern and ancient-seeming even for statues only centuries old. Travellers approaching by river fall silent when they come into view — the scale is humbling.",,,2026-06-09 00:54:43.973295,2026-06-09 00:54:43.973295,,,assets/locations,argonath_1164
562,8f218bbd2ef709fe97a98279b6093117,Gundabad,dwarven mine,2400.0,"Mount Gundabad was a sacred site of the Dwarves and an important enclave in the northern Misty Mountains. It was seized by Orcs multiple times and eventually became the capital of the northern Orc-realm, a constant threat to the free peoples of the north.",,,2026-04-09 19:20:51.685523,2026-04-09 19:20:51.685523,0101000020E6100000569DD5027BF42640FB05BB61DB7E4B40,Orcs,assets/locations,gundabad_562
938,862ea98c1e05eeb3c2cc7bc54fed4db4,Aikanáro's Bow,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E610000006B633701629CABF8039F1CCF8DC4A40,,assets/locations,aikan_ro_s_bow_938
942,62cdd30b96ac7bb115c0aa57be7cc951,The Alcarin Star,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000002EC05AB31B069D3FD038CFD126174B40,,assets/locations,the_alcarin_star_942
926,f0576b8c8700095bb8fe1d92ab359227,Adrahil's Shield,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000007F2F576043DB02C0503F74DBAE304B40,,assets/locations,adrahil_s_shield_926
564,9254774f94d07810d84b2ef9222dec09,Nadior,ruins,,"Ruined city. Nadior was a settlement of Ethir Gwathló in Cardolan, in a small bay on the Minhiriath coast about seventy miles west of the Gwathló mouths. It had a population of roughly 4,900 in T.A. 250, declining through the mid-Third Age until finally abandoned by T.A. 1640.",,,2026-04-09 19:20:51.686009,2026-04-09 19:20:51.686009,0101000020E610000012F8C3CF7FCF04C06CB2463D44534740,,assets/locations,nadior_564
967,0f38276d8edc194d6c669c84167d8c9b,The Aglahad Blade,inn,,,,,2026-05-25 20:24:59.451684,2026-05-25 20:24:59.451684,0101000020E6100000490EAA686EC21CC06A178587A0CF4840,,assets/locations,the_aglahad_blade_967
468,1a43bb9d28424d1c7a09348ba2f53e46,Mirimar,city,560.0,,,,2026-04-09 19:20:51.6688,2026-04-09 19:20:51.6688,0101000020E610000061DEE34C139E24C01AA37554354D4A40,,assets/locations,mirimar_468
567,9359778ea1b205b6557d2baf08c3ab0a,Tirith Nindir,castle,60.0,An ancient Gondorian fortress built to protect and guard the approaches to the Dagorlad plain.,,,2026-04-09 19:20:51.686458,2026-04-09 19:20:51.686458,0101000020E6100000BF7FF3E2C4E73140BDA94885B1CB4640,Gondor,assets/locations,tirith_nindir_567
568,93b9a677e74f4de70c374ef9b4d1f3d5,Lond Angren,city,2300.0,Lond Angren (S. Iron Port) began as a small Númenórean outpost of the Second Age and grew into a city and lordship controlling western Enedwaith near the mouth of the River Angren.,,,2026-04-09 19:20:51.686601,2026-04-09 19:20:51.686601,0101000020E6100000DB85E63A8DB4D03F213F1BB96E924640,Gondor,assets/locations,lond_angren_568
943,7251ba90a0bf55bacc651e2f7ec1e9c5,Éadburg's Stable,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000000B6234C73835E33FA288A4C05AC44A40,,assets/locations,_adburg_s_stable_943
974,ab37006cce9931a5d0fefa06a909747e,The Éadcwén Mare,inn,,,,,2026-05-25 20:24:59.451684,2026-05-25 20:24:59.451684,0101000020E61000009BC6C29DD33A19C06393FB5D93C14840,,assets/locations,the_adcw_n_mare_974
937,aa00d6a625187aecf117a5166629e60a,Brelmodoc's Rest,inn,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000919CD6D6E1B609C0AF326C13398A4A40,,assets/locations,brelmodoc_s_rest_937
947,a98c3eb0ff6ce332d7300bfbecf74419,The Dend Haven,inn,,,,,2026-05-25 18:26:52.93855,2026-05-25 18:26:52.93855,0101000020E6100000B7BAB337915C25C072C8041152604940,,assets/locations,the_dend_haven_947
965,41855b66d361dcb17f916166c7e57894,Dodind's Tavern,inn,,,,,2026-05-25 20:24:59.451684,2026-05-25 20:24:59.451684,0101000020E61000003617255E06541DC04873D4A2F0E14840,,assets/locations,dodind_s_tavern_965
