id,entity_id,entity_type,interaction_form,shadow_band,character_id,cultural_family,region_id,npc_attitude,concrete_content,tension,traveller_stance,topic,topic_prose_hint
cd04a982-a85a-4ec5-afac-9a0454e8ed2d,bdb8190e-09bf-451c-836b-72ee6fcb1710,orcs,confronts,high,aranath,,,Five of them at the bridge. The captain looks at him with the specific attention of someone who has been given a description to look for.,"The description partially matches. The captain knows this. He is going to confirm before acting, because he is disciplined enough to not kill the wrong person.",The confirmation question will come. The answer determines whether this ends as a conversation or something else.,Answers the first question before it is asked. Watches the captain decide whether the answer fits.,interrogation,"Have them fling harsh demands at a captive — who are you, who sent you, what do you carry — backed by the lash."
0e6eb25d-4e0b-4640-88d5-8061d417a2f3,180e506d-071e-46a2-8a3f-7b655d80c966,orcs,sign_only,low,,,,"Warg-prints crossing the road at speed — four sets, all heading east. The prints are deep and fresh.","They were moving at a run. Four wargs running east on this road within the last two hours means a patrol, a pursuit, or a message being carried fast.","Whatever they were doing, they are east of here now and moving.",Notes the direction. Continues west.,news_and_rumor,
8df83305-fa14-4d5c-9cf5-436db0275425,180e506d-071e-46a2-8a3f-7b655d80c966,orcs,observed_activity,high,,,,"A sound before the sight — hooves but wrong, too heavy, wrong cadence. Then three of them cresting a rise ahead at speed.",They have not seen the traveller yet. They will in approximately eight seconds. They are moving too fast to stop cleanly.,Eight seconds is enough if used correctly.,Uses them correctly.,threat_and_jeer,"Give them no real talk — only snarled threats, jeering, and the promise of a cruel end."
d1c1c9f7-dad8-4638-b27f-19aec8f1bc76,6495f2bc-bca4-45a0-b299-7dd9a5055526,orcs,observed_activity,high,,,,"A chamber off the main passage — three of them around a flat stone. Ritual, not preparation for violence.","They are speaking in a dialect she has not heard in centuries — not Black Speech exactly, something older, something that predates the standardization of the Enemy's tongue.",They have not heard the traveller. The dialect they are using is a version of something she knows.,Does not enter the chamber. Does not reveal presence. Listens.,what_stirs_in_the_dark,
7f1c514b-1ae1-4546-ada4-59a516725faa,6495f2bc-bca4-45a0-b299-7dd9a5055526,orcs,brief_exchange,high,celebrian,,,"One of them in a passage, alone, carrying something wrapped. He sees her before she sees him. He does not run.","He speaks — not in threat, in shock. He says a name in a tongue she has not heard used by orcs before. The name is for something she knows. He has no right to know it.",He knows that name. That name should be known only by those who were there when it was given. She was there. He was not.,Asks him where he heard that name. The answer is worse than any she would have constructed herself.,what_stirs_in_the_dark,
c368375f-3daa-4fb5-b683-7d1f6139b384,66f75c77-d90b-4ff5-acaf-5106c523a9d8,orcs,confronts,high,,,,"A passage that seemed clear until it was not. Three of them blocking the way back, not forward — they came from behind.","They are not fighting. They are herding. They want the intruder away from a specific section of the passage — whatever is there, they are protecting it.",They are not going to let the traveller go back toward whatever they are guarding. Forward is the only option they are offering.,Goes forward. Notes where they would not let them go back.,threat_and_jeer,"Give them no real talk — only snarled threats, jeering, and the promise of a cruel end."
03a2d476-3e9e-437b-8bea-52de13335884,d3a35ef0-2b84-4234-b079-6f9602e120ce,orcs,confronts,mid,,,,"A checkpoint — two orcs and one Man, at a gap in a collapsed wall that serves as the only pass through a ridge.","The Man does the speaking. He asks for papers. Not a robbery — a genuine administrative checkpoint. Whatever Angmar is doing in this territory, it has bureaucracy.",Papers exist for people who are supposed to be here. The traveller is not supposed to be here.,Has no papers. Has a story instead. Watches to see which one the Man prefers.,interrogation,"Have them fling harsh demands at a captive — who are you, who sent you, what do you carry — backed by the lash."
0b54e486-cbfd-41f0-86b4-82194d63be23,d3a35ef0-2b84-4234-b079-6f9602e120ce,orcs,confronts,high,aranath,,,A patrol that knows exactly what a Ranger looks like. The orc-captain speaks better Westron than expected.,"He says that Rangers of the North are not welcome in the Witch-king's lands and that this one has two choices: leave the road immediately or be escorted to the nearest tower, from which he will not leave.",The Witch-king's lands extend further south than they did a year ago. Aranath is standing in them.,Measures the distance to the road's edge. Then measures the distance to the tower he can see behind the patrol. Leaves the road.,suspicion_of_strangers,
69a39e8b-cfaf-4c5f-ba59-f2e0373cc42e,f3fd6129-aa5c-475d-b750-a2588eaf9787,orcs,confronts,mid,,,,"Three of them at the edge of the ice, in daylight — they do not flinch from it. Watching the traveller on the snowfield below.","They endure sunlight. This alone is the warning — whatever adjustments made common orcs into these, the result is something that does not have the usual weakness.",They are deciding whether the traveller is worth the effort of the snowfield between them.,Does not run. Running on a snowfield goes badly. Continues at the same pace.,threat_and_jeer,"Give them no real talk — only snarled threats, jeering, and the promise of a cruel end."
474ea6d0-ad57-4251-9328-651b2983f3b6,fcdd4c2a-4a10-408b-8a33-6fb81c70f563,orcs,confronts,high,,,,"Sound before sight — many footsteps in the dark, coordinated. Then torchlight. Too much torchlight for a patrol.","A hunting-party, not a patrol. They were not looking for the traveller specifically — they were sweeping the passage. The traveller was in the passage.",The sweep is methodical. They have done this before. This passage has one exit behind and one exit forward.,Moves toward the forward exit. Does not run yet.,threat_and_jeer,"Give them no real talk — only snarled threats, jeering, and the promise of a cruel end."
50569545-b27b-4587-ad6a-81b16db2545a,fcdd4c2a-4a10-408b-8a33-6fb81c70f563,orcs,brief_exchange,high,celebrian,,,"A single old orc at a junction — not patrol, not hunting. Sitting.",He has been in these halls since before Durin's Bane came. He says this without boasting — a statement of fact from someone too old to care about impressions. He watches her with the specific recognition of someone who knew this place when it was something else.,He knew Khazad-dum when Dwarves still lived in it. She also knew Khazad-dum when Dwarves still lived in it. They are the only two in this passage who share that.,Sits across the junction. Asks him what he remembers of the forges on the third level.,lost_halls,
ce72aad0-8ed9-4272-9ab6-dc5ef48f0902,952aa52c-0d33-441f-948e-57860d2a32a5,orcs,confronts,high,,,,"A court — rough, filthy, loud — and at the center of it a thing that is very large and very old and speaks with the ease of someone who has not needed to hurry in a long time.",He already knows who the traveller is. He says this first. He has been told. He does not say by whom. He says there is a negotiation to be had before he decides what to do with them.,"He is old enough to prefer manipulation to violence when manipulation is available. That is more dangerous, not less.",Listens to what the negotiation is. Does not agree to anything immediately.,interrogation,"Have them fling harsh demands at a captive — who are you, who sent you, what do you carry — backed by the lash."
4d9b636e-cfc2-4553-ba53-77f6b765ed83,b0e8a8a8-dd35-4d05-8106-fbf768ac2000,trolls,confronts,low,,,,"Three of them around a fire on the road, arguing about whether last week's shepherd was better roasted or boiled. They have not noticed the traveller yet.",The argument is genuine — they have strong opinions about cooking methods and the debate has been going since before the fire was lit. They are not watchful. They are occupied.,"Three Stone-trolls arguing about food are, for the moment, not paying attention to anything else. Dawn is four hours away.",Does not step on anything. Does not breathe loudly. Moves around the fire's light.,quarrel_among_themselves,
911aa104-9340-45d6-9675-6e9e3a0e63e7,b0e8a8a8-dd35-4d05-8106-fbf768ac2000,trolls,confronts,mid,,,,One of them blocking the road. The other two are somewhere behind him — audible but not visible.,He wants to know if the traveller has seen any sheep in the last valley. He genuinely wants to know. He has lost his flock.,"He is asking a question and waiting for an answer. He is not going to move until he gets one. He is also blocking a road at night, which is its own problem regardless of his intentions.",Answers the question. Tells him the direction. Watches him go.,harvest_and_weather,
6c77b940-96d2-4acb-84d1-b6749482fcdf,b0e8a8a8-dd35-4d05-8106-fbf768ac2000,trolls,confronts,mid,aranath,,,"Three of them at the crossroads, and they have seen him. The largest one speaks first.","He says — slow, deliberate — that he remembers a man who looked like this man coming through here three years ago and that man had a good knife. He wants to know if this man has a good knife.",He is not asking to rob it. He genuinely wants a good knife. The previous man gave it to him voluntarily. The memory is oddly specific.,Thinks about what he can spare. Considers what walking out of the Trollshaws is worth.,craft_and_gold,
395740a2-067a-4217-a021-1324afdba499,b0e8a8a8-dd35-4d05-8106-fbf768ac2000,trolls,confronts,low,celebrian,,,Three of them at a fire. One looks up when she passes — she is apparently the most interesting thing that has happened since the shepherd argument.,He asks what she is. Not threatening — he genuinely does not know. He has seen Elves before but they were smaller and they ran away. She is not running away.,"The question is curious, not hostile. Curiosity is a window.",Tells him what she is. Asks what he is. He finds this extremely funny.,old_grief,
17c9c9ab-221e-4971-a7be-32fd10179f8c,9465fdad-d9f9-4165-be49-a57b70092638,trolls,confronts,mid,,,,"One on the road — not a full ambush, just one, and it is looking at the traveller with the specific dull focus of a creature that has decided something is going to happen.","It does not speak first. It is waiting to see what the traveller does. This is how it hunts — it lets the prey decide whether to run, because running is interesting.",Running is interesting. Standing is boring. Boring might be survivable.,Does not run. Does not retreat. Stands.,threat_and_jeer,
7343f32b-9924-4dca-a48d-86d0460c758f,9465fdad-d9f9-4165-be49-a57b70092638,trolls,confronts,high,,,,"Two of them, and they have been waiting — the approach was too convenient, the gap in the rocks too obvious. This is practiced.","The first one speaks — three words, badly articulated, but in Westron: give it here. It does not specify what it. Everything the traveller is carrying qualifies.",The other one is circling. The circling is the real danger.,Does not look at the circling one. Keeps eyes on the one that spoke.,threat_and_jeer,
5ebc25fe-0b80-4692-b45d-d534dd487886,9f632f47-64b9-45de-ba48-cda89e16bb49,trolls,confronts,mid,,,,It moved — something that had been a fallen trunk is not a fallen trunk anymore. It is standing up.,It has been waiting in place long enough that moss has grown on its back. This is a troll that understands patience. It is between the traveller and the path forward.,"It did not try to hide, exactly. It simply did not move. The forest made it invisible by being itself around it.",Has approximately four options. Three of them are bad.,threat_and_jeer,
a6ed0f26-d3cf-46be-94be-1ea32c443461,b1c804af-e57a-4bb1-904f-3247e5506027,trolls,confronts,high,,,,One on the road in full daylight. Armored. Not a foraging beast — a soldier.,It does not speak. It is not here to speak. It is here because it was placed here and it will remain here until it is removed or its purpose is accomplished.,This is a weapon pointed at a road. The traveller is on the road.,Looks for what is behind it — what it is guarding. Then looks for the way around.,threat_and_jeer,
11eddcc2-ec37-4f80-8b56-dd48e4bc1cd6,85d071e3-de44-4d3f-b1de-8e3b0134fd7d,trolls,brief_exchange,mid,,,,"A soldier at a garrison post — large, dark, speaks Westron with a southerner's accent. The garrison is Harad-aligned.",He asks for road-papers in the manner of someone following procedure. The procedure is real. He is following it correctly. He is also seven feet tall and the wrong color for what he is claiming to be.,The procedure is a distraction. The question is what happens when the procedure is satisfied.,Produces what papers exist. Watches how he reads them.,suspicion_of_strangers,
a12ac888-3322-4c9f-8231-1faf1f1c94aa,d286f0a6-88fe-4018-bf61-0c0db4ace662,trolls,confronts,mid,,,,"Three of them — small for trolls, which still means large — circling something dead on the road ahead. They have not noticed the traveller yet.","They are arguing over the dead thing. One of them wants it, the other two want it, and none of them have worked out a resolution. The argument is escalating toward something physical.",Three young trolls about to start fighting over food is a window. The road goes around them on the right.,Takes the right side. Moves fast.,quarrel_among_themselves,
46f97784-ce34-40ae-a50a-b90e3ab6b881,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,watches,mid,,,,"A figure at the far end of a ruined hall — standing still, looking at the traveller. It has no shadow.","It does not move. It is waiting to be acknowledged. Ghosts of this kind — the old ones, the ones who remember themselves clearly — need acknowledgment before they can speak.",It has been here a long time. Whatever it is waiting to say has not diminished in the waiting.,Acknowledges it. Waits.,old_grief,
f7dd916c-a145-4850-b7c7-4cae07efb1a2,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,mid,aranath,,,A man in old Arnorian gear — the cut is two centuries out of fashion — at the edge of a barrow. He speaks when Aranath approaches.,"He says he was the last warden of a specific tower on the Weather Hills. He wants to know if the tower is still standing. He asks it simply, like a man asking after a house he built.",The tower has been rubble for a hundred and forty years. He does not know this.,Tells him the tower fell. Watches the ghost receive this.,old_grief,
6934d31f-0307-4b9b-8dab-fc606781dc59,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,mid,celebrian,,,"A woman — Dúnedain, by the gear, Second Age by the style — standing at a crossroads and looking at the two roads with the expression of someone who cannot remember which way she was going.","She asks Celebrian which road leads east. She says her husband is east, waiting. She says this with the certainty of someone who has been saying it for a very long time.",She died before Celebrian came to this road. She has been at this crossroads since. The husband she is waiting for is dust.,Tells her which road leads east. Does not tell her the rest.,old_grief,
b2cd3ee2-d99b-4703-9543-c5f7006b2c6d,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,high,celebrian,,,It appears as someone she knew — the resemblance is close enough that she stops.,It is not him. The face is right but the eyes are wrong — they are looking at her but seeing something she cannot see. It speaks in a voice that is almost his and says her name in a way that is almost how he said it.,It is a ghost that has learned to wear a shape it found in her memory. Ghosts do not do this spontaneously.,Does not engage with the shape. Asks what it actually is.,what_stirs_in_the_dark,
77bd5749-c44e-4d99-8246-16a393a4c893,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,high,aranath,,,"A ghost at a barrow-mound — Dunedain, old, carrying wounds that never healed. It speaks before he can.","It says: you are one of us. It says: you will be here too, soon enough, if you keep walking this road. It says it without malice — a statement of fact from someone standing on the other side of it.",The ghost is not threatening him. It is warning him. The distinction is the most unsettling part.,Asks it what is on this road.,old_grief,
9a1e8a86-3578-4a4e-87f4-34c64797f594,110d79f1-e19e-45f0-9ba2-9b740d8b675b,undead,confronts,high,,,,"The road empties ahead. Sound drops out. The cold comes first, then the shape on the road — and the shape has been there the whole time, it was always there, the traveller simply did not see it until now.",It does not speak first. It waits. The waiting is the weapon — every second of it drains something.,"Whatever the Witch-king wants from this road today, the traveller is now in the calculation.",Does not move. Does not flee. Waits for it to speak.,threat_and_jeer,
74e78551-5d07-4a6a-9b77-fddd5785bf04,110d79f1-e19e-45f0-9ba2-9b740d8b675b,undead,confronts,high,aranath,,,The shape on the road. The cold. The specific silence that precedes it.,"It speaks. It says his name. Not his road-name — his true name, the one only the Dunedain records carry. It says: I have read those records.",It knows who he is. It has taken the time to know who he is. That is not a good sign.,Answers with his name said back at it. Watches whether that matters.,threat_and_jeer,
7ba1ddf6-f2f0-442d-936c-6be56fdf4ce7,110d79f1-e19e-45f0-9ba2-9b740d8b675b,undead,confronts,high,celebrian,,,"The shape on the road. The Noldor feel the cold differently — not fear exactly, but the specific recognition of something that has been enemy longer than most things have existed.","It speaks. In a language she has not heard spoken aloud since the Second Age — the court tongue of Númenor in its darkest years. It says, in that language: you should have sailed.",It knows what she is and what she chose and it is using that choice against her.,Answers it in the same tongue. Says: so should you.,the_fading,
c3f838c3-9c29-4ff1-a5ab-1fb9c08715a2,f3adfbc5-8598-43c9-a540-31845a5bfad3,undead,watches,high,,,,"Something white and cold at the passage's end — not a light, not a figure exactly, but something that is organizing itself into a shape.","It has not attacked. Specters do not attack — they approach, and the approaching is the attack. It is between the traveller and the forward exit.",Moving toward it makes it worse. Moving away from it is also moving away from the exit.,Does not move toward it. Finds the secondary exit that all Khazad passages have.,what_stirs_in_the_dark,
7ec69621-0aef-43ae-9b53-112e0aa2e870,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,low,,,,"A man in brown — very brown, and some of it is not dye — crouching beside the road examining something in the grass. He does not look up when the traveller approaches.","He says, without looking up, that there is a nest of harriers three miles north that has been disturbed — not by a fox, by something heavier, moving on two feet, three nights running. Then he looks up and seems mildly surprised there is a person here.",The animal intelligence is specific and accurate. The information about what disturbed the nest is more useful than he realizes he has given.,Asks what two-footed thing moves at night for three nights in the same area.,care_of_living_things,"Have them turn the talk to beasts, trees and growing things, and the keeping of them."
47575155-fbfe-4447-ab91-53220c88fc1a,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,mid,,,,He appears out of the forest at the road's edge with two ravens on his shoulders who are arguing with each other about something he keeps trying to mediate.,"The ravens have been following something south from the Carrock for a week. They are arguing about what it is. He translates both positions with the patience of a man who has been doing this for a very long time. The disagreement is: one says orc-warband, the other says it is organized differently.",He is giving them this information because he believes travelers should know what the ravens know. He does not consider whether the traveler wants it.,Asks which direction it is organized toward.,news_and_rumor,
daacd94f-77ed-40ff-8ddb-bc1542af2666,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,low,aranath,,,He steps onto the road and stops Aranath specifically — he has been waiting.,"He says that the animals on the north road have gone quiet for two miles in a specific direction, and that this kind of quiet has happened twice before that he remembers, and both times it preceded something the Rangers needed to know about.",He is not sure what it means. He is sure enough to stop a Ranger and say it.,Asks where the quiet starts.,news_and_rumor,
e0e3dec1-7725-4511-8888-96d26f14c7c2,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,mid,celebrian,,,"He recognizes her immediately — or rather, one of the ravens on his shoulder does, and tells him, and he reacts to what the raven says rather than to her directly.",He says the raven says she smells like someone who has been in Aman and chose to leave it. The raven is apparently very specific about this. He apologizes for the raven.,The raven is right. The apology is genuine. He is faintly embarrassed by his own ability.,Tells the raven it is correct. Watches Radagast receive this secondhand.,the_fading,
88e84f59-5f60-427e-8062-3b2af5586ef5,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,high,celebrian,,,"He comes to her directly, without the usual roundabout. He looks at her with the specific attention of a Maia who has seen something he did not expect to see.",He says that the forest between here and the mountains is wrong in a way it has not been wrong since the Second Age. He says it in the voice of someone who has been trying to dismiss this observation for a week and can no longer.,"He wants to know if she has felt it too. He is asking because if she has not felt it, he can continue to dismiss it. If she has, he cannot.",Tells him what she has felt. Watches him decide what to do with the confirmation.,what_stirs_in_the_dark,
fc53a16a-5154-4578-8ed3-beee90e4170a,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,low,,,,He is already there when the traveller arrives at the river crossing — sitting on a log singing something about kingfishers that is not quite a song and not quite a spell and is definitely working on something in the water.,"He looks up and says: there you are! As if he was expecting them. He may have been. He invites them to dinner without asking their name, which he already knows.",He is the most helpful and least explicable thing on this road. The help is genuine. The inexplicability is permanent.,Accepts the dinner. Does not ask how he knew.,food_and_comfort,
9e949237-1899-4d62-9863-ae436559e210,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,mid,,,,"He appears on the path ahead, walking in the opposite direction, and greets the traveller as though they are old friends who have not seen each other in a week.","He has been watching something in the Old Forest that has been behaving unusually for the past month — Old Man Willow, he says, has been dreaming worse than usual, and the dreams are coming from outside Old Man Willow, not from inside. He says this the way someone reports a neighbor's cough.",The information is more significant than his tone suggests. He knows this. He is telling the traveller because travelers carry information forward.,Asks what outside means.,what_stirs_in_the_dark,
ec994ce1-881b-46b4-9880-e166d7f7a638,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,high,celebrian,,,"He finds her on the road and simply walks beside her for a while. He does not speak for several minutes, which for him is unusual.","Then he says: something is asking questions about you. Not looking for you — asking questions about you. There is a difference, and the difference is that asking questions means someone is deciding whether to look.",He is not afraid for her. He is telling her because she should know. He will not tell her who is asking because he does not know.,Asks when the questions started.,what_stirs_in_the_dark,
cf4dd543-0f7c-4fe3-a313-7daaaffe6db9,d76c89c5-cf8f-4db4-8405-5cc9459d95c3,maiar,watches,high,,,,Nothing on the road. No encounter. A feeling only — that something at a great distance has become aware of the traveller's presence on this specific road.,"The feeling is not imagination. It is the particular sensation of being indexed — catalogued, noted, filed. Not targeted yet. Just noted.",Something in Dol Guldur knows the traveller is on this road. It has not decided yet what to do about it.,Continues. Does not look toward the south-east.,what_stirs_in_the_dark,
69262165-23b1-4df7-b30d-5bf2e92d9f78,d76c89c5-cf8f-4db4-8405-5cc9459d95c3,maiar,watches,high,celebrian,,,"A pull — not physical, not voice. A direction. Something far south-east that is aware of her and wants her to be aware of it in return.","She has felt this before. The last time she felt it, Sauron was not yet in hiding. It is subtler now — the same pressure compressed into a point, wearing a disguise she can almost see through.",She does not respond to it. Responding confirms the contact. She has been doing this long enough to know that.,Does not look south-east. Does not acknowledge. Continues.,what_stirs_in_the_dark,
e286ab70-a47f-4a6e-bbf2-34ef73e93a8c,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,observed_activity,low,,,,"A tree that is watching — not moving, not speaking, but watching. The watching is distinct from the passive quality of the forest.",It has been aware of the traveller since they entered the forest. It has not decided what to do about this yet. Ents are slow to decide.,"The decision, when it comes, will be final. In the meantime, the forest simply watches.",Moves without haste. Does not break branches. Does not take anything.,care_of_living_things,
37db9426-eeb9-411c-bf86-d2d76f71686c,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,brief_exchange,mid,,,,"A voice — slow, deep, coming from above, and it takes a moment to understand that the tree it is coming from has eyes.","It asks what the traveller wants in the forest. The question takes approximately forty-five seconds to ask. It is waiting for a real answer, not a quick one.",The Ent has been asking this question for a long time. It has learned to tell the difference between an answer and a performance of an answer.,Takes the time the question deserves. Answers honestly.,care_of_living_things,
f7ffd42b-7af4-4bc2-9b69-048ddd9f7f1e,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,brief_exchange,mid,celebrian,,,It knows what she is. It greets her with a name for her kind that has not been used since the First Age.,"It says, slowly, that the forest remembers when the Noldor came east from Aman, and the forest has been watching what happened since. It says this without accusation — the way you note a very long consequence.",She is part of a very long consequence. She knows this. It is something else entirely to have a tree tell her so.,Sits down at its roots. Asks what the forest saw.,old_grief,
6f487255-2430-46f0-9c24-83dd0905f1ec,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,brief_exchange,low,aranath,,,Something enormous has turned to look at him. This takes a while.,"It asks, eventually, whether he is one of the tree-shepherds' kin — meaning the Dunedain rangers who have been keeping Fangorn's eastern edge for generations. The question is asked with recognition, not suspicion.",It knows about the Rangers. Not this Ranger specifically — the Rangers as a category of thing it has observed.,Confirms it. Asks what the Ents have seen on the eastern edge recently.,news_and_rumor,
33535c53-29c1-40cf-aedb-dfb428d9c466,161596f3-a22b-405e-8228-f80aa7f658fc,dwarves,aid_or_trade,low,celebrian,,,"A small party on the road, laden and purposeful. One of them looks at her for a long moment before the others notice.","They are heading to the markets of Men with metalwork. The one who looked has seen Elves before — the look is not awe, it is recognition of age. He asks, without prelude, whether she was in the mountains when the first shafts were sunk.",He is asking because his clan's founding records reference an Elf who witnessed the first stone-cut. He wants to know if she is that Elf.,Considers the timeframe. Tells him she was not there at the beginning but knew those who were.,old_grudge,"Have him bring up a grievance nursed for generations — a slight, a debt, an enemy not yet repaid."
c868af40-9af9-42b5-94ee-d60024499f21,161596f3-a22b-405e-8228-f80aa7f658fc,dwarves,aid_or_trade,mid,celebrian,,,"Blunt assessment, then dealing. He does not waste time on pleasantries.",He has a map of a vein in the Blue Mountains that predates the current Dwarf-holds. The landmarks are named in a tongue he does not recognize. He wants someone who might.,The tongue on the map is Quenya. She recognizes three of the four landmarks. The fourth no longer exists.,Reads the map. Names what she can. Tells him what the missing landmark was.,craft_and_gold,"Have him talk of fine work, rich seams and fair trade — gold, gems and the worth of things — and speak of them bluntly."
2c2205e9-4c26-4ae6-9af3-a3291fa18a2f,161596f3-a22b-405e-8228-f80aa7f658fc,dwarves,aid_or_trade,high,celebrian,,,Watchful. Something on this road has made the group cautious and they extend that caution to her.,"They passed through a mountain pass two days ago and something in it was wrong — not orcs, not trolls. A sound in the deep stone that none of them had heard before. They mention it because she looks old enough to have a name for it.",She has a name for it. The name is not reassuring.,Tells them what it is. Watches them decide what to do with that information.,lost_halls,"Have him speak of a mansion or mine lost to dragon or goblin, and the wealth and kin buried with it."
139d5a73-5399-4ef6-b0d1-caba774e0467,89ac7fb7-56ea-40fb-96ee-80b03e5ff5f0,hobbits,brief_exchange,low,celebrian,,,"Footsore, carrying too much, heading somewhere with the specific determination of someone who has not thought through what they will do when they arrive.",He is looking for a relative who went east to trade and stopped writing letters. The relative has been gone eight months. The hobbit has been walking for three weeks and is running out of food.,He is absurdly ill-equipped for this road and he knows it and he is going anyway. The stubbornness is oddly affecting.,Gives him what food she can spare. Tells him which road is safer.,home_and_family,"Have them chatter about their hole, their garden, their kin and the doings of the next farm over."
1cf43b0c-6866-49f5-ab8f-28f383db4d50,89ac7fb7-56ea-40fb-96ee-80b03e5ff5f0,hobbits,brief_exchange,high,celebrian,,,He has been on this road too long. Something in his face has changed from the way hobbits usually look.,He found his relative — or found where the relative had been. He is not going to say what he found. He is heading home now. He says this very quietly.,He walked into something he was not made for and came out the other side. He is still coming out the other side.,Does not ask what he found. Walks with him for half a mile. Then lets him go.,home_and_family,"Have them chatter about their hole, their garden, their kin and the doings of the next farm over."
bc6c861e-d14b-4b6b-9082-e1d0ce7b4025,bdb8190e-09bf-451c-836b-72ee6fcb1710,orcs,confronts,mid,celebrian,,,Three of them on the road in full daylight. The one in front is watching her the way a professional watches a problem.,He speaks in rough Westron: this road is closed. He does not say by whose authority. He does not need to — the daylight is the authority. Common orcs do not walk roads in daylight.,"He is following orders, not impulse. She is an obstacle in his orders. The question is whether she is an obstacle worth the effort.",Asks whose road this is. Waits to see how he answers.,threat_and_jeer,"Give them no real talk — only snarled threats, jeering, and the promise of a cruel end."
57de184d-0fb3-4a6e-a1fd-4f8267735989,bdb8190e-09bf-451c-836b-72ee6fcb1710,orcs,confronts,high,celebrian,,,"Five of them holding a bridge. They have been there long enough to establish a camp. This is occupation, not patrol.",The captain has a specific description he is checking travellers against. He studies her for a long moment. She matches something in his description closely enough that he is not going to let her cross without questions.,She has been looked at this way before by things that served darker masters than this one. The calibration runs automatically.,Answers the first question before he asks it. Watches whether that unsettles him.,suspicion_of_strangers,
64127b82-7198-4ecd-8c9c-985cb107cc43,d3a35ef0-2b84-4234-b079-6f9602e120ce,orcs,confronts,mid,celebrian,,,A mixed patrol — orcs and Men together under Angmar's banner. The Man does the speaking.,"He asks for papers in Westron. Behind him, one of the orcs is watching her with the specific attention of something that recognizes what she is. The Man does not notice the orc's attention.",The Man is doing a job. The orc behind him knows what she is and is deciding whether to say so to the Man.,Keeps her attention on the Man. Does not look at the orc.,interrogation,"Have them fling harsh demands at a captive — who are you, who sent you, what do you carry — backed by the lash."
2f6e2c77-3601-4394-bda4-88d576a3038e,d3a35ef0-2b84-4234-b079-6f9602e120ce,orcs,confronts,high,celebrian,,,The patrol has stopped her before she reached the checkpoint — they were watching the approach.,"The captain knows who she is. Not her name — what she is. He has been told to watch for an elf travelling alone and he has been very thorough about what that means. He is also afraid, in the way men in Angmar's service learn to be afraid.",He is afraid of what will happen if he lets her pass and more afraid of what will happen if he tries to stop her and fails.,Lets the fear be visible to him. Then walks past.,threat_and_jeer,"Give them no real talk — only snarled threats, jeering, and the promise of a cruel end."
a971a406-e132-4aca-a0f4-bbd5695dae4d,0bd5c0bf-1caa-41a9-80a5-694fe3046ce0,dwarves,brief_exchange,low,aranath,,,"Alone on the road with a full pack, moving at the steady pace of someone who has been walking for days and will walk for days more.","He nods at Aranath in the way travelers acknowledge each other on empty roads. Then, after a few steps, stops. Asks which direction the nearest garrison is. Not the road — the garrison specifically.","He wants to know where armed men are, not merchants. Something on the road behind him.",Tells him the garrison direction. Asks what is on the road behind him.,news_and_rumor,
bc4c1314-0cbb-4cdb-b7f9-7a2d31d50596,0bd5c0bf-1caa-41a9-80a5-694fe3046ce0,dwarves,brief_exchange,mid,aranath,,,"At a wayhouse fire, eating alone, not talking to anyone.",He has been in the hills for three months on a survey. He found a collapsed shaft that the survey records show as open — something closed it from inside. The marks on the collapse are not natural.,He is not afraid of whatever closed the shaft. He is annoyed by it because it means his survey is incomplete. He wants someone to know the shaft is sealed in case it matters to someone who understands these things.,Asks where the shaft is. Files it.,lost_halls,"Have him speak of a mansion or mine lost to dragon or goblin, and the wealth and kin buried with it."
a53efd41-22ee-420f-a247-501f6705abc3,0bd5c0bf-1caa-41a9-80a5-694fe3046ce0,dwarves,brief_exchange,high,aranath,,,"On the road ahead, not moving. Just standing and looking at the sky to the north.","He says, when Aranath reaches him, that he has been watching a column of smoke from the direction of the northern hold for two days. No one has come south on the road since. He cannot go north to look because he is one and whatever made that smoke was large.",He needs someone to know. He is not asking for help — just for a witness.,Notes the direction and the duration. Continues north.,news_and_rumor,
